Date,Open,High,Low,Close,Adj_Close,Volume,Price,BuyPrice,UnitsBought,CashUsed,InvestAmount,CashRemainder,CumUnits,CumInvested,AvgCost
2014-10-01,16173.3896484375,16225.9599609375,16081.009765625,16082.25,16082.25,137100000.0,16082.25,16082.25,0.793651,12763.69379475,12763.69379475,0.0,87.30160999999981,1087484.554664313,12456.638023792637
2014-11-04,16732.849609375,17127.66015625,16720.990234375,16862.470703125,16862.470703125,335600000.0,16862.470703125,16862.470703125,0.793651,13382.91673600586,13382.91673600586,0.0,88.09526099999981,1100867.471400319,12496.330210092927
2014-12-01,17475.099609375,17649.01953125,17474.26953125,17590.099609375,17590.099609375,125900000.0,17590.099609375,17590.099609375,0.793651,13960.400145080079,13960.400145080079,0.0,88.8889119999998,1114827.871545399,12541.810294015091
2015-01-05,17325.6796875,17540.919921875,17219.220703125,17408.7109375,17408.7109375,116500000.0,17408.7109375,17408.7109375,0.793651,13816.440844257813,13816.440844257813,0.0,89.6825629999998,1128644.312389657,12584.880211214073
2015-02-02,17536.609375,17628.400390625,17459.44921875,17558.0390625,17558.0390625,136000000.0,17558.0390625,17558.0390625,0.793651,13934.955259992188,13934.955259992188,0.0,90.4762139999998,1142579.2676496492,12628.504411663951
2015-03-02,18869.400390625,18939.169921875,18775.23046875,18826.880859375,18826.880859375,134800000.0,18826.880859375,18826.880859375,0.793651,14941.972820923827,14941.972820923827,0.0,91.2698649999998,1157521.240470573,12682.403337296222
2015-04-01,19129.75,19195.23046875,18927.94921875,19034.83984375,19034.83984375,160400000.0,19034.83984375,19034.83984375,0.793651,15107.019676832031,15107.019676832031,0.0,92.0635159999998,1172628.260147405,12737.165720972547
2015-05-01,19510.849609375,19549.390625,19399.16015625,19531.630859375,19531.630859375,154100000.0,19531.630859375,19531.630859375,0.793651,15501.298363173828,15501.298363173828,0.0,92.85716699999979,1188129.558510579,12795.238072582826
2015-06-01,20444.5390625,20595.41015625,20410.26953125,20569.869140625,20569.869140625,173400000.0,20569.869140625,20569.869140625,0.793651,16325.297213326172,16325.297213326172,0.0,93.65081799999979,1204454.8557239051,12861.124776549286
2015-07-01,20291.05078125,20346.740234375,20225.26953125,20329.3203125,20329.3203125,123600000.0,20329.3203125,20329.3203125,0.793651,16134.385395335938,16134.385395335938,0.0,94.44446899999978,1220589.241119241,12923.882722229546
2015-08-03,20540.2109375,20562.19921875,20396.5,20548.109375,20548.109375,173600000.0,20548.109375,20548.109375,0.793651,16308.027553578126,16308.027553578126,0.0,95.23811999999978,1236897.2686728192,12987.417944335966
2015-09-01,18763.720703125,18777.470703125,18165.689453125,18165.689453125,18165.689453125,176800000.0,18165.689453125,18165.689453125,0.793651,14417.21760016211,14417.21760016211,0.0,96.03177099999978,1251314.4862729814,13030.213576640008
2015-10-01,17479.970703125,17831.580078125,17389.5703125,17722.419921875,17722.419921875,161200000.0,17722.419921875,17722.419921875,0.793651,14065.416293416016,14065.416293416016,0.0,96.82542199999978,1265379.9025663973,13068.674284387836
2015-11-02,18827.109375,18861.109375,18641.220703125,18683.240234375,18683.240234375,148300000.0,18683.240234375,18683.240234375,0.793651,14827.972295251953,14827.972295251953,0.0,97.61907299999977,1280207.8748616492,13114.321162030008
