Date,Open,High,Low,Close,Adj_Close,Volume,Price,BuyPrice,UnitsBought,CashUsed,InvestAmount,CashRemainder,CumUnits,CumInvested,AvgCost
2008-11-03,968.6699829,975.5700073,958.8200073,966.2999878,966.2999878,4492280000,966.2999878,966.2999878,8.210046,7933.3673496374395,7933.3673496374395,0.0,320.19179399999996,431898.09330764436,1348.873086071795
2008-12-01,888.6099854,888.6099854,815.6900024,816.210022,816.210022,6052010000,816.210022,816.210022,8.210046,6701.121826281012,6701.121826281012,0.0,328.40183999999994,438599.2151339254,1335.55650947
2009-01-02,902.9899902,934.7299805,899.3499756,931.7999878,931.7999878,4048270000,931.7999878,931.7999878,8.210046,7650.12076263744,7650.12076263744,0.0,336.6118859999999,446249.33589656284,1325.7087894292686
2009-02-02,823.0900269,830.7800293,812.8699951,825.4400024,825.4400024,5673270000,825.4400024,825.4400024,8.210046,6776.90038994411,6776.90038994411,0.0,344.8219319999999,453026.23628650693,1313.7976278333335
2009-03-02,729.5700073,729.5700073,699.7000122,700.8200073,700.8200073,7868290000,700.8200073,700.8200073,8.210046,5753.764497653337,5753.764497653337,0.0,353.03197799999987,458780.0007841603,1299.5423343325585
2009-04-01,793.5900269,813.6199951,783.3200073,811.0800171,811.0800171,6034140000,811.0800171,811.0800171,8.210046,6659.004250071786,6659.004250071786,0.0,361.24202399999984,465439.00503423205,1288.4409180318187
2009-05-01,872.7399902,880.4799805,866.0999756,877.5200195,877.5200195,5312170000,877.5200195,877.5200195,8.210046,7204.479726015897,7204.479726015897,0.0,369.4520699999998,472643.4847602479,1279.3093425088894
2009-06-01,923.2600098,947.7700195,923.2600098,942.8699951,942.8699951,6370440000,942.8699951,942.8699951,8.210046,7741.006031790775,7741.006031790775,0.0,377.6621159999998,480384.4907920387,1271.9954436521743
2009-07-01,920.8200073,931.9199829,920.8200073,923.3300171,923.3300171,3919400000,923.3300171,923.3300171,8.210046,7580.581913571787,7580.581913571787,0.0,385.8721619999998,487965.0727056105,1264.577030321277
2009-08-03,990.2199707,1003.609985,990.2199707,1002.630005,1002.630005,5603440000,1002.630005,1002.630005,8.210046,8231.63846203023,8231.63846203023,0.0,394.08220799999975,496196.7111676407,1259.1198006270838
2009-09-01,1019.52002,1028.449951,996.2800293,998.039978,998.039978,6862360000,998.039978,998.039978,8.210046,8193.954129218988,8193.954129218988,0.0,402.29225399999973,504390.6652968597,1253.7916409816332
2009-10-01,1054.910034,1054.910034,1029.449951,1029.849976,1029.849976,5791450000,1029.849976,1029.849976,8.210046,8455.115676058896,8455.115676058896,0.0,410.5022999999997,512845.7809729186,1249.3128076820008
2009-11-02,1036.180054,1052.180054,1029.380005,1042.880005,1042.880005,6202640000,1042.880005,1042.880005,8.210046,8562.09281353023,8562.09281353023,0.0,418.7123459999997,521407.87378644885,1245.2651056686282
2009-12-01,1098.890015,1112.280029,1098.890015,1108.859985,1108.859985,4249310000,1108.859985,1108.859985,8.210046,9103.79148440931,9103.79148440931,0.0,426.92239199999966,530511.6652708582,1242.641930271155
2010-01-04,1116.560059,1133.869995,1116.560059,1132.98999,1132.98999,3991400000,1132.98999,1132.98999,8.210046,9301.89993543954,9301.89993543954,0.0,435.13243799999964,539813.5652062978,1240.573025737737
2010-02-01,1073.890015,1089.380005,1073.890015,1089.189941,1089.189941,4077610000,1089.189941,1089.189941,8.210046,8942.299518347287,8942.299518347287,0.0,443.3424839999996,548755.864724645,1237.7696352796306
2010-03-01,1105.359985,1116.109985,1105.359985,1115.709961,1115.709961,3847640000,1115.709961,1115.709961,8.210046,9160.030102468207,9160.030102468207,0.0,451.5525299999996,557915.8948271133,1235.5503684745465
2010-04-01,1171.22998,1181.430054,1170.689941,1178.099976,1178.099976,4006870000,1178.099976,1178.099976,8.210046,9672.254995558897,9672.254995558897,0.0,459.76257599999957,567588.1498226721,1234.5244686089297
